"Year","RP1"
226,-0.334949554433931
227,-0.324840507380352
228,-0.417090013752214
229,-0.307913156209523
230,-0.317127561880693
231,-0.295987303858096
232,-0.261237291960836
233,-0.324723170235604
234,-0.35248815673277
235,-0.225779045410305
236,-0.344366774596558
237,-0.392057391721023
238,-0.325528219583085
239,-0.167083512052311
240,-0.235585549186993
241,-0.3773971584305
242,-0.336691528070943
243,-0.361351414843599
244,-0.304155184586905
245,-0.283896369069525
246,-0.23679200993911
247,-0.205915978491635
248,-0.230317417120165
249,-0.24283934662351
250,-0.220074892578473
251,-0.396320499774273
252,-0.298112575438163
253,-0.44194329084443
254,-0.517161676447545
255,-0.49814672805088
256,-0.524156243220336
257,-0.477783212998827
258,-0.509215707880384
259,-0.488741799694237
260,-0.549831521445744
261,-0.495485647928161
262,-0.517345044149131
263,-0.528235780192992
264,-0.374163886772748
265,-0.45525792104862
266,-0.456239241204434
267,-0.493688237844445
268,-0.467189791017036
269,-0.415987050942215
270,-0.392944037295231
271,-0.473168608436953
272,-0.46597255296065
273,-0.49048625560221
274,-0.573588529222863
275,-0.534870851971796
276,-0.50533026835508
277,-0.493480302966261
278,-0.417412083904009
279,-0.534500870306469
280,-0.419011222157783
281,-0.426167209206623
282,-0.298839622694163
283,-0.393492261838893
284,-0.427486928765615
285,-0.413419344064257
286,-0.404227817116432
287,-0.484685373880747
288,-0.438725897660856
289,-0.471986123290171
290,-0.596994865977715
291,-0.524882943154806
292,-0.507722921662933
293,-0.571656158528727
294,-0.497599842039613
295,-0.487836037647336
296,-0.456690938200075
297,-0.388780055831281
298,-0.461108252602124
299,-0.430629632143081
300,-0.352359247689027
301,-0.384845067430359
302,-0.37028530167443
303,-0.296153587795385
304,-0.273613425739876
305,-0.35702260244032
306,-0.241983678198617
307,-0.310993479003399
308,-0.392740865951053
309,-0.454168733694586
310,-0.46385063457328
311,-0.409435633967593
312,-0.431928318164282
313,-0.395313058437312
314,-0.386423929657769
315,-0.436252654773448
316,-0.459082806765354
317,-0.377980785477606
318,-0.373928203378707
319,-0.425300915509392
320,-0.463130914730012
321,-0.459453781445858
322,-0.448342395613972
323,-0.453027642667111
324,-0.423351354438307
325,-0.419660504682682
326,-0.467146051672027
327,-0.4164394984993
328,-0.457826464415711
329,-0.480568583473779
330,-0.447158018112381
331,-0.499297536869693
332,-0.433570656556637
333,-0.431992362423027
334,-0.381783824824691
335,-0.475185867904118
336,-0.473285260830468
337,-0.444996444176482
338,-0.535609971894176
339,-0.50204559553011
340,-0.360456817270073
341,-0.335668994094956
342,-0.366211270918115
343,-0.374578696401307
344,-0.40679220445956
345,-0.444693986949998
346,-0.436498432333557
347,-0.495047050512501
348,-0.481330023918298
349,-0.464492233402615
350,-0.524251258807606
351,-0.519908058234674
352,-0.573220402892439
353,-0.522607557739133
354,-0.604614939313219
355,-0.557117278206611
356,-0.519496971089521
357,-0.595049712867015
358,-0.498154344702853
359,-0.524073782723455
360,-0.447011202465884
361,-0.364568797649093
362,-0.397462445892267
363,-0.360705704734495
364,-0.300554378908171
365,-0.376012809584388
366,-0.402611846262792
367,-0.437301150094105
368,-0.499086960969345
369,-0.554304146565809
370,-0.4760202994599
371,-0.48342860289773
372,-0.542791761302739
373,-0.517837171647487
374,-0.610703891313201
375,-0.548866025464167
376,-0.557657817260603
377,-0.417232105688026
378,-0.512551290339156
379,-0.496764389573273
380,-0.503537843610747
381,-0.570254501515733
382,-0.556257827574582
383,-0.468280419065394
384,-0.44428224442442
385,-0.450923296738441
386,-0.459393243571009
387,-0.39490780002408
388,-0.462140065802704
389,-0.497926449321515
390,-0.578439475105093
391,-0.479799080795725
392,-0.508712148654874
393,-0.545534901922703
394,-0.457430314287047
395,-0.422510525584248
396,-0.348182282978237
397,-0.267950384955956
398,-0.343715863729251
399,-0.441406135082424
400,-0.37628194130787
401,-0.417712248205922
402,-0.364962096983639
403,-0.384006178091212
404,-0.475695735783668
405,-0.355409721788336
406,-0.306651764548969
407,-0.3415429578462
408,-0.446851989551635
409,-0.445080278528229
410,-0.384742411087462
411,-0.403036052371515
412,-0.465808735774561
413,-0.379078726435496
414,-0.420369207952922
415,-0.362254633809197
416,-0.375453512801999
417,-0.517932633717865
418,-0.448857716298301
419,-0.425995989230631
420,-0.472507728633183
421,-0.495308212270351
422,-0.503318628672882
423,-0.554002169573305
424,-0.37724552154854
425,-0.40333398068673
426,-0.473677328394761
427,-0.428333712781454
428,-0.504431561963686
429,-0.404651520573603
430,-0.37637101275762
431,-0.43359471676324
432,-0.405855761382674
433,-0.36789165613155
434,-0.376363426399746
435,-0.3655134751218
436,-0.534364335609587
437,-0.476045728954056
438,-0.48619390113247
439,-0.493201770757227
440,-0.432554420988344
441,-0.473641949967754
442,-0.432180765385423
443,-0.393626314977575
444,-0.297427756860743
445,-0.503433783920453
446,-0.503599147600473
447,-0.426775143686511
448,-0.368805252190751
449,-0.454169878449181
450,-0.347874024554619
451,-0.461946587941838
452,-0.429270097573832
453,-0.424499363795038
454,-0.468386153646541
455,-0.48722107775385
456,-0.533494759203612
457,-0.411769435947254
458,-0.361075651950679
459,-0.392959723663935
460,-0.465919105546351
461,-0.42352327763637
462,-0.487889609848439
463,-0.482143820405763
464,-0.557775356216686
465,-0.528953976837707
466,-0.558111160236374
467,-0.611348727436039
468,-0.58352416984068
469,-0.640758359842876
470,-0.632151805111287
471,-0.645683531637013
472,-0.576331475257432
473,-0.458628780869788
474,-0.610954910083489
475,-0.498345659161423
476,-0.484552378153687
477,-0.59639659554255
478,-0.510284291453491
479,-0.475098434591051
480,-0.395679585272851
481,-0.359940858960393
482,-0.381150444413109
483,-0.347139396703394
484,-0.384155619477039
485,-0.33835211304107
486,-0.409439260028535
487,-0.398222530161064
488,-0.321789567045453
489,-0.310937099436975
490,-0.431203009572111
491,-0.367139852258376
492,-0.429630497904943
493,-0.400480437552348
494,-0.40581450276736
495,-0.491493927933021
496,-0.364754791706037
497,-0.406145957743082
498,-0.43738763437892
499,-0.376386912821222
500,-0.314189507173874
501,-0.286471766424493
502,-0.307575156711432
503,-0.288369306139298
504,-0.537732150774804
505,-0.38972426774274
506,-0.35024332498601
507,-0.349840849136182
508,-0.366399236751253
509,-0.401601130746658
510,-0.403811087986353
511,-0.38722200904409
512,-0.425755033875252
513,-0.393586372822757
514,-0.4281214787917
515,-0.473251640702177
516,-0.403736414671042
517,-0.341238831044859
518,-0.388018272999341
519,-0.37218196737339
520,-0.363384007153122
521,-0.330947787693773
522,-0.380045168769752
523,-0.368108004817889
524,-0.373530070730838
525,-0.377659822019954
