"Year","RP1"
1053,-0.326587908500465
1054,-0.272321021980005
1055,-0.327530029975976
1056,-0.333382540752337
1057,-0.270552959956463
1058,-0.250656511318048
1059,-0.311492292038792
1060,-0.221773512378442
1061,-0.158071485880015
1062,-0.158614511051731
1063,-0.226885818997015
1064,-0.245689434360098
1065,-0.268637401704462
1066,-0.294201312090597
1067,-0.296399400617978
1068,-0.32661759677853
1069,-0.334054890563558
1070,-0.272185013766483
1071,-0.310759465656302
1072,-0.238762304497673
1073,-0.2194206995345
1074,-0.280135107759128
1075,-0.344647146105078
1076,-0.350465486089772
1077,-0.27390085450616
1078,-0.303185287431307
1079,-0.229037485003495
1080,-0.192723712241648
1081,-0.224502615427834
1082,-0.271418054351475
1083,-0.279704306719558
1084,-0.209099931581022
1085,-0.191230149177351
1086,-0.100870462736275
1087,-0.0767274909064486
1088,-0.137129335063095
1089,-0.158141675436286
1090,-0.24116977352091
1091,-0.217470087572899
1092,-0.218469862976066
1093,-0.257226175077193
1094,-0.260927575992507
1095,-0.342870071165579
1096,-0.30277813221528
1097,-0.194642943057215
1098,-0.326780865398593
1099,-0.315313632582187
1100,-0.334490108749751
1101,-0.316354420370619
1102,-0.338562821488558
1103,-0.412663479747214
1104,-0.442050192436861
1105,-0.389340750822745
1106,-0.384811721315431
1107,-0.395161267202037
1108,-0.385084557156897
1109,-0.442988516983326
1110,-0.437240596626291
1111,-0.455086030242163
1112,-0.436458540673203
1113,-0.362904481150405
1114,-0.38014152641173
1115,-0.398127977081699
1116,-0.39866958232914
1117,-0.43475619839619
1118,-0.411534628610431
1119,-0.41400822511856
1120,-0.385078894757512
1121,-0.506419850424109
1122,-0.376517219035624
1123,-0.267014136328693
1124,-0.281376808751093
1125,-0.282407439680053
1126,-0.345254869685434
1127,-0.489784856604156
1128,-0.436942290682929
1129,-0.423154059575784
1130,-0.460349170680019
1131,-0.39968997635159
1132,-0.388947503762852
1133,-0.367515949535013
1134,-0.303905428292284
1135,-0.267676240009625
1136,-0.334954820552093
1137,-0.294038915124213
1138,-0.327509293691183
1139,-0.304759858962886
1140,-0.393729711239761
1141,-0.349071027728583
1142,-0.33704401282605
1143,-0.346376748925837
1144,-0.479461174827085
1145,-0.457227414094802
1146,-0.40939714107077
1147,-0.414007996887891
1148,-0.331600866317196
1149,-0.264360590734597
1150,-0.248476113559895
1151,-0.3866625697703
1152,-0.239063688615029
1153,-0.212360119733293
1154,-0.218002461707337
1155,-0.16664069847571
1156,-0.225436299967962
1157,-0.247063775892615
1158,-0.264432995603343
1159,-0.145898623650235
1160,-0.106183874347012
1161,-0.0584878368384438
1162,-0.0988328947344524
1163,-0.194478024647327
1164,-0.214126916049323
1165,-0.173374395133748
1166,-0.228739588126501
1167,-0.172802694983047
1168,-0.174287975176748
1169,-0.206961258991757
1170,-0.16899895877841
1171,-0.243952082519176
1172,-0.161887746660122
1173,-0.209478513780285
1174,-0.235891446469033
1175,-0.285692564599819
1176,-0.277084267450432
1177,-0.235990869086381
1178,-0.226718310358711
1179,-0.286475813383587
1180,-0.184267893812746
1181,-0.290887895661817
1182,-0.314488016288254
1183,-0.235507022646218
1184,-0.290234727186897
